11/29/2023 Sam Houston St.         61 Arizona St.             78    
11/29/2023 Duke                    75 Arkansas                80    
11/29/2023 Central Connecticut     79 Army                    51    
11/29/2023 Virginia Tech           57 Auburn                  74    
11/29/2023 Morehead St.            61 Austin Peay             50    
11/29/2023 Princeton               85 Bucknell                71    
11/29/2023 San Jose St.            77 Cal Poly                81 1  
11/29/2023 Davidson                85 Charlotte               81    
11/29/2023 USC Upstate             70 Coastal Carolina        72 1  
11/29/2023 Binghamton              49 Colgate                 84    
11/29/2023 Colorado                83 Colorado St.            88    
11/29/2023 Loyola MD               57 Columbia                69    
11/29/2023 Monmouth                87 Cornell                 91    
11/29/2023 Oakland                 65 Detroit Mercy           50    
11/29/2023 UC Irvine               62 Duquesne                66    
11/29/2023 Florida Gulf Coast      68 FIU                     65    
11/29/2023 Albany St.              92 Florida A&M             85 2  
11/29/2023 Georgia                 68 Florida St.             66    
11/29/2023 NJIT                    68 George Mason            86    
11/29/2023 Merrimack               67 Georgetown              69    
11/29/2023 American                75 Harvard                 80    
11/29/2023 Morgan St.              59 High Point              77    
11/29/2023 Maine                   72 Holy Cross              57    
11/29/2023 Denver                  67 Idaho                   65    
11/29/2023 Marist                  68 Iona                    64    
11/29/2023 North Florida           78 Iowa                   103    
11/29/2023 Campbell                48 Jacksonville            62    
11/29/2023 Buffalo                 66 James Madison           81    
11/29/2023 Drexel                  69 Lafayette               48    
11/29/2023 Fredonia St.            54 Le Moyne                92    
11/29/2023 Saint Francis           62 Lehigh                  61    
11/29/2023 Chattanooga             68 Lipscomb                82    
11/29/2023 Bellarmine              68 Louisville              73    
11/29/2023 Central Arkansas        63 Loyola Marymount        90    
11/29/2023 Evansville              78 Missouri St.            90    
11/29/2023 Bradley                 72 Murray St.              79    
11/29/2023 VMI                     47 Navy                    67    
11/29/2023 Montana                 66 Nevada                  77    
11/29/2023 Louisiana Tech          65 New Mexico              74    
11/29/2023 Tennessee               92 North Carolina         100    
11/29/2023 Belmont                 90 Northern Iowa           70    
11/29/2023 Robert Morris           59 Northern Kentucky       77    
11/29/2023 Central Michigan        61 Ohio St.                88    
11/29/2023 Radford                 68 Old Dominion            69    
11/29/2023 Cal St. Northridge      80 Pacific                 69    
11/29/2023 Green Bay               71 Purdue Fort Wayne       75    
11/29/2023 Gardner Webb            80 Queens                  83    
11/29/2023 Northern Colorado       72 San Diego               74    
11/29/2023 Menlo                   69 Santa Clara            106    
11/29/2023 Northeastern            75 Seton Hall              88    
11/29/2023 Dayton                  65 SMU                     63    
11/29/2023 Cal Baptist             91 Southern Utah           66    
11/29/2023 Tarleton St.            68 Stephen F. Austin       66    
11/29/2023 Coastal Georgia         49 Stetson                 94    
11/29/2023 UMass Lowell            80 Stonehill               74    
11/29/2023 La Salle                99 Temple                 106 3  
11/29/2023 Dallas Christian        48 Texas A&M Commerce     100    
11/29/2023 Prairie View A&M        77 Tulane                  98    
11/29/2023 Northern Arizona        59 UC Santa Barbara        70    
11/29/2023 Eastern Washington      78 USC                    106    
11/29/2023 Abilene Christian       71 UT Arlington            86    
11/29/2023 Grand Canyon            79 UT Rio Grande Valley    69    
11/29/2023 Seattle                 72 Utah Valley             78    
11/29/2023 Texas A&M Corpus Chris  67 UTEP                    63    
11/29/2023 Drake                   83 Valparaiso              65    
11/29/2023 Boston College          80 Vanderbilt              62    
11/29/2023 Dartmouth               53 Vermont                 64    
11/29/2023 Saint Joseph's          78 Villanova               65    
11/29/2023 Texas A&M               47 Virginia                59    
11/29/2023 Florida                 71 Wake Forest             82    
11/29/2023 Campbellsville          77 Western Kentucky       101    
11/29/2023 Richmond                68 Wichita St.             80    
11/29/2023 IUPUI                   74 Wright St.             103    
11/29/2023 Stony Brook             71 Yale                    79    
11/29/2023 Cleveland St.           69 Youngstown St.          94    
11/30/2023 Texas Tech              95 Butler                 103 1  
11/30/2023 Delaware St.            76 Chicago St.             69    
11/30/2023 UMBC                    70 Coppin St.              89    
11/30/2023 UNC Wilmington          66 East Carolina           74    
11/30/2023 Warren Wilson           56 Elon                   127    
11/30/2023 Liberty                 58 Florida Atlantic        83    
11/30/2023 Fairleigh Dickinson     52 Fordham                 80    
11/30/2023 South Florida           63 Hofstra                 82    
11/30/2023 Illinois St.            69 Illinois Chicago        64    
11/30/2023 South Alabama           52 Jacksonville St.        70    
11/30/2023 Shawnee St.             61 Kent St.               103    
11/30/2023 The Apprentice School   46 Longwood                95    
11/30/2023 New Orleans             64 Minnesota               97    
11/30/2023 Rocky Mountain          70 Montana St.             62    
11/30/2023 Bellevue                59 Nebraska Omaha          78    
11/30/2023 Tennessee Tech          71 North Alabama           86    
11/30/2023 Arkansas Pine Bluff     86 Oklahoma               107    
11/30/2023 Creighton               79 Oklahoma St.            65    
11/30/2023 UC Davis                59 Oregon St.              71    
11/30/2023 Tennessee Martin        78 Rice                    98    
11/30/2023 New Hampshire           90 Sacred Heart            84    
11/30/2023 Louisiana               65 Samford                 88    
11/30/2023 Texas St.               58 Texas                   77    
11/30/2023 UC Riverside            65 UCLA                    66    
11/30/2023 Southeast Missouri St.  44 UMKC                    74    
11/30/2023 Hawaii                  66 Utah                    79 n   Salt Lake City, UT
11/30/2023 Lamar                   83 UTSA                    86    
11/30/2023 Hannibal LaGrange       40 Western Illinois        92    
12/01/2023 SUNY Maritime           39 Army                    74    
12/01/2023 Incarnate Word          82 Bethune Cookman         96    
12/01/2023 Saint Mary's            60 Boise St.               63 n   Idaho Falls, ID
12/01/2023 Bryant                  69 Brown                   66    
12/01/2023 Fresno St.              56 BYU                     85 n   Salt Lake City, UT
12/01/2023 North Dakota            54 Cal St. Fullerton       64    
12/01/2023 Quinnipiac              73 Canisius                93    
12/01/2023 Liberty                 67 Charleston              76 N   Boca Raton, FL
12/01/2023 Iowa St.                99 DePaul                  80    
12/01/2023 Lake Superior St.       53 Eastern Michigan        68    
12/01/2023 Iona                    78 Fairfield               67    
12/01/2023 Mercer                  69 Georgia                 80    
12/01/2023 Maryland                53 Indiana                 65    
12/01/2023 Connecticut             65 Kansas                  69    
12/01/2023 Arkansas St.            66 Little Rock             77    
12/01/2023 Southeastern Louisiana  66 LSU                     73    
12/01/2023 Mount St. Mary's        74 Manhattan               75 1  
12/01/2023 Saint Peter's           72 Niagara                 67    
12/01/2023 Purdue                  88 Northwestern            92 1  
12/01/2023 Wyoming                 70 Portland                81    
12/01/2023 Carolina Christian      69 Queens                 134    
12/01/2023 Rider                   65 Siena                   67    
12/01/2023 George Washington       67 South Carolina          89    
12/01/2023 Towson                  48 South Dakota St.        61 n   Sioux Falls, SD
12/01/2023 SIU Edwardsville        60 Troy                    83    
12/01/2023 Southern Miss           85 UAB                     82    
12/01/2023 San Diego St.           63 UC San Diego            62    
12/01/2023 Johnson TN              51 UNC Asheville           97    
12/01/2023 William Peace           56 UNC Greensboro          88    
12/01/2023 Norfolk St.             63 VCU                     60    
12/01/2023 St. John's              79 West Virginia           73    
12/01/2023 St. Thomas              66 Western Michigan        51    
12/01/2023 Houston                 66 Xavier                  60    
12/02/2023 Stephen F. Austin       79 Abilene Christian       74 1  
12/02/2023 Dartmouth               68 Albany                  73    
12/02/2023 Saint Francis           75 American                73    
12/02/2023 Colgate                 55 Arizona                 82    
12/02/2023 Bellarmine              58 Ball St.                67    
